web-scraper-order,web-scraper-start-url,område,område-href,nyheter,nyheter-href,trafik-och-drift,trafik-och-drift-href,underområde,underområde-href,under_under_område,under_under_område-href,content,under_under_under_område,under_under_under_område-href,under_content,pdfs,pdfs-href,nyhetstext,nyheter_pagination,nyhet,nyhet-href
"1706109430-312","https://kommun.falkenberg.se/","Om kommunen","https://kommun.falkenberg.se/om-kommunen","","","Alla trafik- och driftmeddelanden","https://kommun.falkenberg.se/trafik-och-driftmeddelanden","Jobba i kommunen","https://kommun.falkenberg.se/om-kommunen/jobba-i-kommunen-info","Jobba som vikarie","https://kommun.falkenberg.se/jobba-i-kommunen/jobba-som-vikarie-info","Vikariera inom vård och omsorg                            
        
    
        
        
                Skapa en meningsfull vardag för äldre och personer med funktionsnedsättning.        
        
        
        
        
    
            

                
            
        
    


    
        
            
            
            
                
                    

            
    
                


        
                    

        
                                        Vikariera inom förskola och skola                            
        
    
        
        
                Var med och skapa en trygg och utvecklande miljö för barn och elever.        
        
        
        
        
    
            

                
            
        
    


    
        
            
            
            
                
                    

            
    
                


        
                    

        
                                        Vikariera i kommunens kök                            
        
    
        
        
                Gillar du matlagning från grunden? Välkommen att arbeta i våra kök.","","","","","","","","",""
"1706109433-313","https://kommun.falkenberg.se/","Om kommunen","https://kommun.falkenberg.se/om-kommunen","","","Alla trafik- och driftmeddelanden","https://kommun.falkenberg.se/trafik-och-driftmeddelanden","Jobba i kommunen","https://kommun.falkenberg.se/om-kommunen/jobba-i-kommunen-info","Sommarjobba i kommunen","https://kommun.falkenberg.se/jobba-i-kommunen/sommarjobba-i-kommunen-info","Sommarjobba inom äldreomsorg eller funktionsstöd/LSS                            
        
    
        
        
        
        
        
        
        
    
            

                
            
        
    


    
        
            
            
            
                
                    

            
    
                


        
                    

        
                                        Sommarjobb  för dig som går i ettan eller tvåan på gymnasiet                            
        
    
        
        
        
        
        
        
        
    
            

                
            
        
    


    
        
            
            
            
                
                    

            
    
                


        
                    

        
                                        Vi söker sommarvikarier till kommunens kök","","","","","","","","",""
"1706109445-314","https://kommun.falkenberg.se/","Gator och trafik","https://kommun.falkenberg.se/gator-och-trafik","","","Alla trafik- och driftmeddelanden","https://kommun.falkenberg.se/trafik-och-driftmeddelanden","Parkering","https://kommun.falkenberg.se/gator-och-trafik/parkering-info","Parkeringstillstånd för rörelsehindrade, handikapparkering","https://kommun.falkenberg.se/gator-och-trafik/parkering/parkeringstillstand-for-rorelsehindrade-handikapparkering","Du som är rörelsehindrad kan få ett särskilt tillstånd som ger dig rätt att bland annat parkera på platser som är skyltade med handikappsymbol. Du kan få parkeringstillstånd antingen som förare eller passagerare. Längre ner på sidan kan du söka tillstånd.

    
        
        
Vem kan få parkeringstillstånd för rörelsehindrad?
Du kan få parkeringstillstånd både som förare och passagerare, men inte för båda. Du får tillståndet om du har bestående funktionshinder som innebär att du har väsentliga svårigheter att förflytta dig på egen hand. Ditt rörelsehinder måste vara bestående minst sex månader. För passagerare finns kravet att du inte ska kunna lämnas ensam medan föraren parkerar fordonet. I samtliga fall krävs ett läkarintyg.Så här ansöker du om parkeringstillstånd
För att vi ska kunna bedöma om du kan få parkeringstillstånd är det viktigt att du lämnar in läkarintyg, giltigt passfoto och en korrekt ifylld ansökan.
Om du vill söka nytt tillstånd behöver du skicka in en ny ansökan och ett nytaget passfoto i god tid innan tillståndet går ut eftersom vi behöver göra en ny bedömning. Är ditt tillstånd oförändrat kan du använda ditt senaste läkarintyg.
En trafikingenjör på Falkenbergs kommun gör en samlad bedömning.

    
    
        
             
    

    
    
            
	        
                        
        
         
        
    Ansök om parkeringstillstånd
    
        
    
    
            
   




        
    
    

Rättigheter och användning
Parkeringstillståndet för rörelsehindrade gäller på gator och allmänna platser i hela landet. Det gäller också i de flesta europeiska länder. Parkeringstillståndet är personligt och det är bara du som fått det som får använda det. Tillståndet ska placeras i fordonet så att det är väl synligt utifrån.
Med parkeringstillståndet har du rätt att:

parkera i högst tre timmar där lokal trafikföreskrift förbjuder parkering eller där parkering är tillåten kortare tid än tre timmar.
parkera i högst 24 timmar där parkering är tillåten i mer än 3 men mindre än 24 timmar.
parkera på parkeringsplatser reserverade för rörelsehindrade med parkeringstillstånd. Den angivna parkeringstiden ska följas.
parkera i högst 3 timmar på gågata.
Vid borttappat eller stulet kort
Om du tappar bort ditt parkeringstillstånd eller det blir stulet ska du anmäla detta till polisen och sen till kommunen. Har du en polisanmälan kan du få ett nytt parkeringstillstånd.Du betalar ingen avgift i Falkenbergs kommun
I Falkenbergs kommun behöver du som har parkeringstillstånd för rörelsehindrade inte betala någon avgift när du parkerar på de kommunala parkeringsplatserna. Åker du till en annan kommun kan du däremot behöva betala avgift.","","","","","","","","",""
"1706109448-315","https://kommun.falkenberg.se/","Gator och trafik","https://kommun.falkenberg.se/gator-och-trafik","","","Alla trafik- och driftmeddelanden","https://kommun.falkenberg.se/trafik-och-driftmeddelanden","Parkering","https://kommun.falkenberg.se/gator-och-trafik/parkering-info","Boendeparkering och nyttoparkering","https://kommun.falkenberg.se/gator-och-trafik/parkering/boendeparkering-och-nyttoparkering","Om du som privatperson vill kunna parkera din bil på utvalda platser i centrala delar av Falkenberg kan du få tillstånd för boendeparkering. Företag, organisationer eller myndigheter som behöver tillfällig parkering i samband med servicejobb i centrum kan du få tillstånd för nyttoparkering.Boendeparkeringstillstånd
Du som bor i Falkenbergs centrum kan köpa ett kort för parkering i Falkenbergs centrala delar. Alla med boendeparkeringstillstånd kan med detta kort parkera i zon C. Det är tillåtet att låta bilen vara parkerad på samma plats i upp till sju dygn i följd.
Kortet kostar 2 400 kronor per år.
Med boendeparkeringstillstånd kan du parkera på följande platser:


P-plats Ågatan mot Ätran (Färgaresträtet -vändplan)
P-plats Hamngatan mot Ätran (Tullbron-Söderbron)
P-plats Hantverksgatan i anslutning till fontänen.
P-plats Torggatans norra sida (Möllegatan-Holgersgatan)
P-plats Skärdegen, västra sidan av parkeringen (väster om cirkulationen vid Ringvägen-Arvidstorpsvägen).

Se parkeringsplatser för boendeparkering i vår webbkarta. I kartans meny väljer du först ""Parkering"" och sedan ""Boendeparkering"".
Öppna webbkartan (öppnas i ny flik)
Observera att ett boendeparkeringskort inte är någon garanti för en parkeringsplats. På samtliga parkeringsplatser för boendeparkering är det också tillåtet för andra att parkera.

    
    
        
             
    

    
    
            
	        
                        
        
         
        
    Ansök om boendeparkeringskort
    
        
    
    
            
   




        
    
    

Nyttoparkeringstillstånd
Om du har en serviceutrustad bil som används som en ”rullande verkstad” och behöver parkera nära tillfälliga arbetsplatser kan du få tillstånd för nyttoparkering. För att få tillstånd måste du ansöka om ett nyttoparkeringskort.
Nyttoparkeringskortet kostar 3700 kronor per år och får köpas av företag, organisationer och myndigheter. 
Så här fungerar nyttoparkeringstillståndet:

Tillståndet är giltigt på kommunala markerade avgiftsbelagda parkeringsplatser under längst 24 timmar i följd.
Tillståndet är inte giltigt på tidsbegränsade parkeringsplatser.
Om din verksamhet inte har sin placering i centrum men du har behov av att parkera nära målpunkten under en kortare tid vid sjuk-och socialvårdande verksamhet kan du också få nyttoparkeringstillstånd.
Tillståndet ska placeras väl synligt i vindrutan med ”Nyttoparkering” utåt.
Du kan registrera två fordon på samma tillstånd.

Du får däremot inte nyttoparkeringstillstånd för parkering nära din egen verksamhet eller om du har ett fordon som transporterar gods och som stannar för av- och pålastning.

    
    
        
             
    

    
    
            
	        
                        
        
         
        
    Ansök om nyttoparkeringskort","","","","","","","","",""
"1706109454-316","https://kommun.falkenberg.se/","Gator och trafik","https://kommun.falkenberg.se/gator-och-trafik","","","Alla trafik- och driftmeddelanden","https://kommun.falkenberg.se/trafik-och-driftmeddelanden","Regler och tillstånd för gata och trafik","https://kommun.falkenberg.se/gator-och-trafik/regler-och-tillstand-for-gata-och-trafik-info","Torghandel och marknader","https://kommun.falkenberg.se/gator-och-trafik/regler-och-tillstand-for-gata-och-trafik/torghandel-och-marknader","Varje onsdag och lördag mellan klockan 7 och 15 är det torgförsäljning på Nygatan och Rörbecksplatsen i Falkenbergs centrum. Här kan du läsa om vad som gäller för dig som vill sälja på torget. Du kan också anmäla dig till att sälja under våra årliga vår- och höstmarknader som hålls på Stortorget.Torgförsäljning
Till torgförsäljningen på onsdagar och lördagar gäller först till kvarn principen och du behöver inte förboka din torgplats. Observera att vissa platser är förbokade och inte får tas i bruk.
Kommer du efter klockan 08.00 till din bokade plats utgår din reservation och platsen blir ledig för att tas i bruk av andra. Torgstånd måste varje torghandlare själva ta med sig.
Priset för att ställa upp ett bord är 20 kr/kvm och försäljning får ske mellan 07:00-15:00.
Observera: endast swishbetalning!
Vid frågor gällande torgförsäljning kontakta kontaktcenter måndag-fredag: 0346-88 60 00Marknaden ersätter den vanliga torghandeln
Vid de tillfällen då höstmarknaden och vårmarknaden arrangeras vid samma tillfälle så är det marknad istället för vanlig torghandel.Vår- och höstmarknad i Falkenbergs centrum
Tredje onsdagen i april och tredje onsdagen i oktober varje år arrangeras vår- och höstmarknader på Stortorget.
Vi stänger normalt av parkeringen på Stortorget dagen innan marknaden, från klockan 18 till dagen efter. Vill du parkera centralt finns det många parkeringsplatser, till exempel i P-hus centrum.
Parkering","","","","","","","","",""
"1706109456-317","https://kommun.falkenberg.se/","Gator och trafik","https://kommun.falkenberg.se/gator-och-trafik","","","Alla trafik- och driftmeddelanden","https://kommun.falkenberg.se/trafik-och-driftmeddelanden","Regler och tillstånd för gata och trafik","https://kommun.falkenberg.se/gator-och-trafik/regler-och-tillstand-for-gata-och-trafik-info","Blomlådor som farthinder","https://kommun.falkenberg.se/gator-och-trafik/regler-och-tillstand-for-gata-och-trafik/blomlador-som-farthinder","Om du vill göra det tryggare på din gata kan du placera ut blomlådor för att sänka hastigheten för bilarna som kör där. För att få ställa ut blomlådor behöver du söka tillstånd senast 1 april varje år.Lådorna får ställas ut under perioden 15 april till 31 oktober. Kommunen placerar normalt inte ut farthinder på 30-vägar. Tillståndet gäller ett år i taget och du måste göra en ny anmälan varje år och senast 1 april. Eftersom varje plats är unik är det upp till gatu- och trafikenheten att bedöma om platsen är lämplig eller inte.
Vad krävs av mig som ansöker?
För att få placera ut blomlådor på en gata måste du bo där. Blomlådorna bygger och bekostar du själv. Du får en ritning av oss samt reflexer som ska sitta på blomlådorna. Vi kommer även ut och markerar upp var blomlådorna får stå.
Det är sedan du som är ansvarig för blomlådorna och är kommunens kontaktperson om det uppstår problem eller klagomål. Du planterar och underhåller lådorna själv och om du är bortrest behöver du utse en annan person som kan vara kontaktperson. Inför vintersäsongen ansvarar du för att blomlådorna tas in för förvaring. I våra riktlinjer nedan kan du läsa mer.
Grannars godkännande
För att blomlådorna inte ska orsaka irritation från andra som bor längs gatan är det viktigt att du informerar om blomlådorna och får godkännande av direkt berörda grannar. Om grannarnas in- eller utfart påverkas krävs skriftlig godkännande.
Hur ansöker jag?
Du ansöker om tillståndet genom vår e-tjänst senast 1 april varje år. Innan du söker tillstånd ska du ha läst våra riktlinjer för vad som krävs för att sätta upp blomlådor (pdf)

    
    
        
             
    

    
    
            
	        
                        
        
         
        
    Ansök om tillstånd","","","","","","","","",""
"1706109468-318","https://kommun.falkenberg.se/","Barn och utbildning","https://kommun.falkenberg.se/barn-och-utbildning","","","Alla trafik- och driftmeddelanden","https://kommun.falkenberg.se/trafik-och-driftmeddelanden","KomTek","https://kommun.falkenberg.se/barn-och-utbildning/komtek-info","Lovverksamhet","https://kommun.falkenberg.se/barn-och-utbildning/komtek/lovverksamhet-info","Under lov välkomnar vi alla tekniknyfikna barn & ungdomar i åldern 7-15 år. Man får helt enkelt prova-på KomTeks verksamhet vid ett tillfälle och det är kostnadsfritt.I god tid innan lovet annonseras det på KomTeks Facebook-sida om var och när man kan anmäla sig till lovverksamheten. På lov är det fullt ös i KomTeks lokaler och du får välja att bygga en av flera olika roliga modelller/figurer som rör på sig eller lyser. Alla som deltar får använda verktyg och olika tekniker beroende på ålder. Det du bygger får du ta med hem. Du behöver inte någon förkunskap om verktyg eller teknik. Våra duktiga teknikinspiratörer tar hand om dig och varje barn arbetar efter sin egen förmåga.
Information om anmälan
Det är obligatorisk anmälan via formuläret på hemsidan som öppnar ca 2 veckor innan lovaktivitet. Först till kvarn gäller och vi har några reservplatser som gäller för just den aktivitet man har anmält sig till.
Har du svårighet att anmäla via dator själv så kan du ringa kommunens kontaktcenter så hjälper de dig, 0346-88 60 00.
Höstlov på KomTek
Måndag 30 oktober
KomTekPyssel kl.10.00-11.30, kl. 12.30-14.00
Cad kl. 10.00-11.30, kl. 12.30-14.00
Tisdag 31 oktober
Lego kl.10.00-11.30, kl.12.30-14.00
För att delta i aktivitet måste anmälan genomföras. 10 platser till varje pass.


    
    
        
        

            
        Hitta till KomTek","","","","","","","","",""
"1706109470-319","https://kommun.falkenberg.se/","Barn och utbildning","https://kommun.falkenberg.se/barn-och-utbildning","","","Alla trafik- och driftmeddelanden","https://kommun.falkenberg.se/trafik-och-driftmeddelanden","KomTek","https://kommun.falkenberg.se/barn-och-utbildning/komtek-info","Kursverksamhet Komtek","https://kommun.falkenberg.se/barn-och-utbildning/komtek/kursverksamhet-komtek-info","KomTek erbjuder kvällskurser för barn och ungdomar under vardagskvällar. Barnet/ungdomen kan endast gå en kurs per termin för att vi vill att så många som möjligt ska få chans att gå på kurs på KomTek. Vi strävar efter att ha hälften flickor och hälften pojkar i våra kurser.





    
        
                Samtliga kurser har uppehåll under skollov och röda dagar.        
    



På våra kurser jobbar deltagaren alltid i sin egen takt. Det innebär att några på kursen kanske hinner med att bygga en produkt och någon annan hinner göra två eller fler. Vi möter varje deltagare utifrån var och ens egen kunskap och erfarenhet.
Tekniker, verktyg och material
I våra kurser får deltagaren alltid prova på och lära sig att använda olika verktyg och material. Deltagaren får fundera och klura på olika lösningar, konstruera och använda sig av olika tekniker beroende på ålder och tidigare erfarenhet. Deltagaren får också lära sig att det är okej att göra fel och att KomTeks ledord är VÅGA!
Tekniken hos oss på KomTek handlar om mekanik, elektronik, programmering och CAD & 3D-utskrifter.
Entreprenöriella förmågor i fokus
Hos oss finns inga instruktioner. Deltagaren får titta på en färdig modell/figur för att själv klura på hur man komma vidare för att nå målet. Det kan till exempel handla om hur stora hål som ska borras och i vilken ordning allt ska göras. På detta vis övas de entreprenöriella förmågor. Det kan till exempel handla om att våga lita på egna beslut, utveckla förmåga att lösa problem genom att inte få en given lösning och genom att pröva och ompröva för att nå ett önskat resultat.
Information om anmälan
Anmälan sker via anmälningsformuläret som finns på KomTeks hemsidan. Om anmälan är rätt ifylld kommer skickas en bekräftelse till angiven e-postadress. Tänk på att vara noggrann när anmälan fylls i så e-postadressen blir rätt. Vid anmälan så skickas automatiskt ett bekräftelsemail. Kontrollera även din skräppost, kan ibland hända att bekräftelsemailet hamnar där. 
Görs en anmälan till reservplats så gäller det endast för den aktuella aktiviteten. Reserver blir kontaktade om någon hoppar av sin plats och minst 1-2 dagar innan lovaktivitet och 1 vecka innan fritidskurs.
Faktura för fritidskurs
Fakturan för kursavgiften (inte lovaktivitet) skickas hem till den adress som anges i anmälningsformuläret.
KomTek-kurserna kostar lite olika beroende på längden på kursen. Varje kurstillfälle är 90 minuter. Kurserna kan variera i antalet tillfällen beroende på vilken typ av kurs det är. I priset ingår allt material och KomTek bjuder på fika vid avslutningstillfället.
Annonser om kursanmälan
Vi marknadsför våra kurser på KomTeks facebooksida https://www.facebook.com/komtekfalkenberg och på KomTeks Instagramsida https://www.instagram.com/komtekfalkenberg
Från och med marknadsföringsstart går det att anmäla sig via anmälningsformuläret på hemsidan.
Varmt välkommen med din anmälan! 









    
    
        
        

            
        Hitta till KomTek","","","","","","","","",""
"1706109476-320","https://kommun.falkenberg.se/","Barn och utbildning","https://kommun.falkenberg.se/barn-och-utbildning","","","Alla trafik- och driftmeddelanden","https://kommun.falkenberg.se/trafik-och-driftmeddelanden","Kulturskola","https://kommun.falkenberg.se/barn-och-utbildning/kulturskola-info","Kulturskolans ämnen","https://kommun.falkenberg.se/barn-och-utbildning/kulturskola/kulturskolans-amnen-info","Bild och Form                            
        
    
        
        
        
        
        
        
        
    
            


            
    
                


        
                    

        
                                        Teater och drama                            
        
    
        
        
        
        
        
        
        
    
            

                
            
        
    


    
        
            
            
            
                
                    

            
    
                


        
                    

        
                                        Dans                            
        
    
        
        
        
        
        
        
        
    
            


            
    
                


        
                    

        
                                        Foto och film                            
        
    
        
        
        
        
        
        
        
    
            

                
            
        
    


    
        
            
            
            
                
                    

            
    
                


        
                    

        
                                        Musik                            
        
    
        
        
        
        
        
        
        
    
            


            
    
                


        
                    

        
                                        Lovaktiviteter","","","","","","","","",""
"1706109479-321","https://kommun.falkenberg.se/","Barn och utbildning","https://kommun.falkenberg.se/barn-och-utbildning","","","Alla trafik- och driftmeddelanden","https://kommun.falkenberg.se/trafik-och-driftmeddelanden","Kulturskola","https://kommun.falkenberg.se/barn-och-utbildning/kulturskola-info","Anmälan till Kulturskolan","https://kommun.falkenberg.se/barn-och-utbildning/kulturskola/anmalan-till-kulturskolan","Här kan du anmäla ditt barn till Kulturskolans kurser. Om det inte finns någon ledig plats på den kurs ditt barn vill gå kan du göra en intresseanmälan. Det tar olika lång tid att få plats på de olika kurserna.





Du anmäler ditt barn till Kulturskolans kurser i Kulturskolans kurskatalog. I kurskatalogen ser du de kurser som Kulturskolan erbjuder, och om det finns lediga platser. Om du inte hittar en ledig plats på den kurs ditt barn är intresserad av kan du göra en intresseanmälan. En intresseanmälan är inte en köplats, utan ett sätt för Kulturskolan att förstå efterfrågan för respektive kurs. Detta för att kunna planera kommande terminer på bästa sätt.
Om det blir en ledig plats under terminen kommer ni få erbjudande om att börja på kursen. En intresseanmälan gäller bara under innevarande läsår.
Ni behåller platsen på Kulturskolan till den dag ni, eller eleven själv, avbokar platsen. Avbokar gör ni i StudyAlong genom att avsluta kursdeltagandet. Ni kan också avboka genom att meddela aktuell lärare, eller höra av er till Kulturskolans expedition direkt så hjälper vi till.










        


    
    

Registrera dig i StudyAlong
För att anmäla ditt barn till Kulturskolans kurser behöver du som vårdnadshavare först registrera dig själv i StudyAlong, och sedan lägga till/registrera ditt barn. Därefter kan ni boka en kurs i katalogen. Klicka på länkarna nedan för att läsa mer om hur du registrerar dig, och titta runt i vår kurskatalog där du också bokar kurser/anmäler ditt barn.


    
    
        
        

            
        Registrera dig i StudyAlong     
    



        
    
    



    
    
        
        

            
        Kurskatalog - anmäl ditt barn till Kulturskolan","","","","","","","","",""
"1706109481-322","https://kommun.falkenberg.se/","Barn och utbildning","https://kommun.falkenberg.se/barn-och-utbildning","","","Alla trafik- och driftmeddelanden","https://kommun.falkenberg.se/trafik-och-driftmeddelanden","Kulturskola","https://kommun.falkenberg.se/barn-och-utbildning/kulturskola-info","Instruktion för registrering i StudyAlong","https://kommun.falkenberg.se/barn-och-utbildning/kulturskola/instruktion-for-registrering-i-studyalong","Här hittar du instruktioner för hur du registrerar dig och anmäler ditt barn till en kurs på Kulturskolan i StudyAlong. Tänk på att vid registrering av konto behöver du antingen använda en dator, eller ladda ner appen för StudyAlong i din läsplatta eller mobil.

    
                Vid skyddade personuppgifter        
                Om du eller ditt barn har skyddade personuppgifter eller saknar svenskt personnummer kan du inte skapa ett konto i StudyAlong. Det går inte heller skapa ett konto i StudyAlong för ett barn du inte är vårdnadshavare för, till exempel om du är god man. Då kontaktar du istället Kulturskolans administratör som hjälper dig.        
    


        


    
    




Steg 1. Gå till registreringen
Öppna registreringen i ett nytt fönster.
Windows och Linux: Håll ned Ctrl och klicka på knappen/länken.
Mac: Håll ned ⌘ och klicka på knappen/länken.



    
    
        
        

            
        Gå till registreringen i StudyAlong    
    



        
    
    

Steg 2. Registrera vårdnadshavare

Välj ett användarnamn och skriv in din e-postadress.
Välj ett säkert lösenord och bekräfta.
Klicka på ”Fortsätt”.
Fyll i ditt personnummer och ditt fullständiga namn, adressen hämtas automatiskt från Skatteverket.
Läs igenom användarvillkor.
Klicka därefter i ”Godkänn”.
Klicka på ”Registrera”.

Steg 3. Lägg till ett konto för ditt barn

Klicka på knappen ”Min sida”.
Klicka på knappen ”Lägg till barn”.
Välj användarnamn för barnet.
Fyll i barnets e-postadress eller lämna tomt om du vill använda samma e-postadress som för ditt eget konto.
Välj ett säkert lösenord och bekräfta.
Välj vilket barn du vill registrera konto för och ange mobilnummer.
Klicka på ”Välj lärare” och kryssa i ditt barns lärare. Kryssa i flera lärare om ditt barn går på flera kurser med olika lärare. Saknar ni lärarens namn så bara gå vidare.
Godkänn villkor.
Klicka på ”Bekräfta”.
Fyll i om du medger att ditt barn får synas på bilder/film som Kulturskolan publicerar i plattformen och använder internt för information och dokumentation.
Klicka på ”registrera”.

Steg 4. Lägg till konton för flera barn
Om du har flera barn som går på kulturskolan kan du nu lägga till ytterligare barnkonton under ""Lägg till barn"" (enligt steg 3).
Tack för din medverkan och hjälp, nu är du klar!Vanliga frågor & svar (Faq)
Här hittar du svaren på de vanligaste frågorna: StudyAlong Faq","","","","","","","","",""
"1706109484-323","https://kommun.falkenberg.se/","Barn och utbildning","https://kommun.falkenberg.se/barn-och-utbildning","","","Alla trafik- och driftmeddelanden","https://kommun.falkenberg.se/trafik-och-driftmeddelanden","Kulturskola","https://kommun.falkenberg.se/barn-och-utbildning/kulturskola-info","Lärplattformen StudyAlong","https://kommun.falkenberg.se/barn-och-utbildning/kulturskola/larplattformen-studyalong","StudyAlong är Kulturskolans digitala lärplattform och anmälningssystem.





I StudyAlong kan du som vårdnadshavare:

Anmäla ditt barn till Kulturskolans kurser.
Se information om bokade kurser, platser och lärare.
Bekräfta erbjudande om fortsatt undervisning.
Följa ditt barns undervisning och kommunicera med ditt barns lärare via ett digitalt klassrum (iRum).

I StudyAlong kan du som elev:

Kommunicera med din lärare och kurskamrater via ett digitalt klassrum (iRum).
Ta del av filmer, länkar, noter, bilder och annan bra information som din lärare delar med dig.











        


    
    

Digitala klassrum - iRum
De digitala klassrummen i StudyAlong heter iRum. I varje iRum finns en gruppchatt där berörda elever, vårdnadshavare och lärare för gemensam dialog, främst rörande undervisning.
Inlägg som publiceras i chatten i iRum går automatiskt ut som notiser till samtliga deltagare i chatten. Notiser skickas ut via mail och syns på StudyAlong under ”Mina sidor”. Du som vårdnadshavare/elev kan när som helst radera dina inlägg eller höra av dig till oss om du behöver hjälp med att radera dina inlägg i iRum.","","","","","","","","",""
"1706109492-324","https://kommun.falkenberg.se/","Barn och utbildning","https://kommun.falkenberg.se/barn-och-utbildning","","","Alla trafik- och driftmeddelanden","https://kommun.falkenberg.se/trafik-och-driftmeddelanden","Campus Falkenberg","https://kommun.falkenberg.se/barn-och-utbildning/campus-falkenberg-info","Yrkeshögskoleutbildning – YH","https://kommun.falkenberg.se/barn-och-utbildning/campus-falkenberg/yrkeshogskoleutbildning-yh-info","Eftergymnasial utbildning med koppling till näringslivet som ger stora chanser till arbete


    
        
        




Vad är yrkeshögskoleutbildning (YH)?
Yrkeshögskoleutbildning är eftergymnasial utbildning som kombinerar teori och praktik på en arbetsplats. Utbildningarna är framtagna tillsammans med arbetslivet utefter de behov som finns på arbetsmarknaden. När du studerar vid yrkeshögskolan gör du en stor del av utbildningen på en arbetsplats. Studieformen kallas Lärande i arbete (LIA) och innebär att du som student får praktisera dina nya kunskaper ute på ett företag och får känna på ditt blivande yrke under studietiden. Nio av tio studenter på yrkeshögskolan får arbete efter examen.





Samarbete mellan näringsliv och utbildning
Utbildningarna är framtagna tillsammans med näringslivet. Eftersom arbetsmarknadens behov förändras över tid kan även utbildningarnas innehåll och inriktning ändras. Nya startar och andra försvinner allt eftersom kompetensbehovet förändras. För dig som studerande innebär det att din yrkeskunskap är aktuell och efterfrågad i arbetslivet när du är klar med utbildningen.
YH-utbildning i Falkenberg
I Falkenberg finns ett antal YH-utbildningar som är framtagna utefter näringslivets behov. I Falkenbergs kommun bedrivs YH-utbildning av Campus Falkenberg. Våra utbildningar går att söka oavsett om du är folkbokförd i Falkenberg eller inte. Se vilka utbildningar som erbjuds just nu i menyn på denna sida.





Observera att ändringar kan ske i utbud och kurspaket. Utbildningar startar under förutsättning att den har tillräckligt många sökande.



    
        
                Är du intresserad av andra yrkeshögskoleutbildningar?
Hittar du inte det du letar efter i Falkenberg? Läs om vad som erbjuds i Halland på vuxhalland.se, eller vad som erbjuds i övriga landet på yrkeshogskolan.se.        
    

Kontakt


Campus Falkenberg

campus@falkenberg.se
Telefon: 0346-88 60 00






Vladimir Tolevski

Campuschef
vladimir.tolevski@falkenberg.se



Julia Olsson

Utbildningssamordnare
julia.olsson@falkenberg.se



Jonas Sundin

Utbildningsplanerare
jonas.sundin@falkenberg.se


Helena Jonsson

Utbildningssamordnare
helena.jonsson@falkenberg.se","","","","","","","","",""
